Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
03625240282;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;30/03/2001;FRUTTI DI MARE E NON S.A.S. DI PIERETTO FRANCESCO & C.;35010;VILLA DEL CONTE;0-2;;PREPARAZIONE CIBI;56.10.2;Ristoranti e attività di ristorazione mobile;VIA ROMA, 20, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05162490287;SEDE;SOCIETA' IN NOME COLLETTIVO;;20/09/2018;G & G DI PETTENUZZO ARIANNA & C. SNC;35010;VILLA DEL CONTE;0-2;;BAR;56.3;Bar e altri esercizi simili senza cucina;VIA CORSE, 30, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04071500286;SEDE;IMPRESA INDIVIDUALE;;24/04/2006;GELATERIA ANTONELLA DI TONIATO ANTONELLA;35010;VILLA DEL CONTE;0-2;; LABORATORIO DI GELATERIA ARTIGIANALE (DAL 01.04.2006);56.10.3;Ristoranti e attività di ristorazione mobile;VIA MARTIRI DELLA LIBERTA', 21, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04895800284;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;22/04/2015;LA FONTANELLA GROUP SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA SOCIETA' UNIPERSONALE;35010;VILLA DEL CONTE;3-9;;ESERCIZIO DI SOMMINISTRAZIONE DI ALIMENTI E BEVANDE: BAR, PIZZERIA E PIATTI FREDDI;56.10.11;Ristoranti e attività di ristorazione mobile;VIA TREMARENDE, 8, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05376260286;SEDE;IMPRESA INDIVIDUALE;;29/04/2021;LA TAVERNETTA DI VILNAI MARA;35010;VILLA DEL CONTE;3-9;;TRATTORIA, RISTORANTE, BAR.;56.10.11;Ristoranti e attività di ristorazione mobile;VIA MARTIRI DELLA LIBERTA', 44, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01973760281;SEDE;IMPRESA INDIVIDUALE;;06/09/1985;PERIN MARIA GRAZIA;35010;VILLA DEL CONTE;3-9;049/5744238;GASTRONOMIA AMBULANTE;56.10.42;Ristoranti e attività di ristorazione mobile;VIA CORSE, 11, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05237010284;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;07/08/2019;RICKYS PUB S.A.S. DI BERTATO DAVIDE E FACCA CRISTIANO FRANCESCO;35010;VILLA DEL CONTE;0-2;;ATTIVITA' DI PUB E BAR - SOMMINISTRAZIONE DI ALIMENTI E BEVANDE;56.3;Bar e altri esercizi simili senza cucina;VIA COMMERCIALE, 12, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02537150282;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;13/01/2005;SANTI PAOLO E MASSIMO A R.L.;35010;VILLA DEL CONTE;0-2;;RISTORANTE (DAL 13/01/2005).;56.10.11;Ristoranti e attività di ristorazione mobile;VIA MIRA, 7, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03530630288;SEDE;IMPRESA INDIVIDUALE;;13/07/2000;TABACCHERIA AL SANTO DI VOLPATO MARIA PIA;35010;VILLA DEL CONTE;0-2;;BAR E CAFFE';56.3;Bar e altri esercizi simili senza cucina;VIA COMMERCIALE, 37, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03861810285;SEDE;SOCIETA' IN NOME COLLETTIVO;;11/11/2003;TRENDY PIZZA S.N.C. DI TRENTO SUSY E C.;35010;VILLA DEL CONTE;3-9;;PIZZERIA PER ASPORTO (DAL 22.11.2003), BAR (DAL 20.06.2008);56.10.2;Ristoranti e attività di ristorazione mobile;VIA MARTIRI DELLA LIBERTA', 22, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05146900286;SEDE;IMPRESA INDIVIDUALE;;06/12/2018;ZAMINATO TOMMASO;35010;VILLA DEL CONTE;3-9;;BAR;56.3;Bar e altri esercizi simili senza cucina;VIA ROMA, 38, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05141630284;SEDE;IMPRESA INDIVIDUALE;;05/06/2018;ANIMA & CUORE DI MASOLA NATALIA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;BAR RISTORANTE;56.10.11;Ristoranti e attività di ristorazione mobile;VIA ROMA, 137, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
03785470273;SEDE;SOCIETA' IN NOME COLLETTIVO;;02/04/2014;ANNA S.N.C. DI ZHANG JIANLONG E C.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;BAR;56.3;Bar e altri esercizi simili senza cucina;PIAZZA L. MARIUTTO, 12, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04974000285;SEDE;IMPRESA INDIVIDUALE;;18/04/2016;BAR GONDOLA DI RUAN LIHUA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;BAR E ALTRI ESERCIZI SIMILI SENZA CUCINA;56.3;Bar e altri esercizi simili senza cucina;VIA CORNARA, 34, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04675470282;SEDE;IMPRESA INDIVIDUALE;;26/04/2021;BAR SPORT DI YAN YONGTAO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;BAR E ALTRI ESERCIZI SIMILI SENZA CUCINA;56.3;Bar e altri esercizi simili senza cucina;PIAZZA MERCATO, 1, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04175020280;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;31/01/2007;BUSINESS ENTERPRISE COMPANY SRL;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;GASTRONOMIA, ROSTICCERIA (DAL 09/02/2010);56.10.2;Ristoranti e attività di ristorazione mobile;VIA G. CARDUCCI, 5, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05080610289;SEDE;IMPRESA INDIVIDUALE;MASSIMOCARRARO2@GMAIL.COM;18/09/2017;CARRARO MASSIMO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;CATERING PER EVENTI, BANQUETING;56.21;Fornitura di pasti preparati (catering e mense);VIA MUSSOLINI, 8, 35010 VILLANOVA DI CAMPOSAMPIERO PD;https://easycatering.eatbu.com/?lang=en;;;en;https://m.facebook.com/massimoeasy/?locale2=it_IT#_=_;;;;;
04703670283;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;ALBERTO.DAZZI@STUDIOALBERTODAZZI.IT;29/01/2013;CDM SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35012;VILLANOVA DI CAMPOSAMPIERO;3-9;049/661676;PIZZERIA PER ASPORTO (SVOLTA PRESSO L'UNITA' LOCALE N. 1);56.10.2;Ristoranti e attività di ristorazione mobile;VIA ROMA, 4, 35012 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04703670283;UL;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;ALBERTO.DAZZI@STUDIOALBERTODAZZI.IT;22/04/2013;CDM SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35012;VILLANOVA DI CAMPOSAMPIERO;3-9;;PIZZERIA PER ASPORTO (DAL 22.04.2013);56.10.2;Ristoranti e attività di ristorazione mobile;VIA ROMA, 2, 35012 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04486370275;SEDE;IMPRESA INDIVIDUALE;;17/05/2018;COCCO WLADIMIRO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;BAR;56.3;Bar e altri esercizi simili senza cucina;VIA MARCONI, 2, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04603380272;SEDE;IMPRESA INDIVIDUALE;;11/05/2020;COCO BLANCO DI SEGATO NICOLO';35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;BAR E ALTRI ESERCIZI SIMILI SENZA CUCINA;56.3;Bar e altri esercizi simili senza cucina;PIAZZA MARIUTTO, 12, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04940150289;SEDE;IMPRESA INDIVIDUALE;;24/11/2015;DALLA RIVA SILVIO RICCARDO;35010;VILLANOVA DI CAMPOSAMPIERO;3-9;;RISTORAZIONE SENZA SOMMINISTRAZIONE CON PREPARAZIONE DI CIBI DA ASPORTO;56.10.2;Ristoranti e attività di ristorazione mobile;VIA CALTANA, 144, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
03685120283;SEDE;SOCIETA' IN NOME COLLETTIVO;;08/01/2002;EUROSNACK S.N.C. DI SCOIZZATO CHIARA, PAVAN GIORGIO & C.;35011;CAMPODARSEGO;3-9;;SOMMINISTRAZIONE DI ALIMENTI E BEVANDE: RISTORANTE, BAR E CAFFE';56.10.11;Ristoranti e attività di ristorazione mobile;VIA BASSA PRIMA, 314/C, 35011 CAMPODARSEGO PD;;;;;;;;;;
03685120283;UL;SOCIETA' IN NOME COLLETTIVO;;06/04/2013;EUROSNACK S.N.C. DI SCOIZZATO CHIARA, PAVAN GIORGIO & C.;35010;VILLANOVA DI CAMPOSAMPIERO;3-9;;SOMMINISTRAZIONE DI ALIMENTI E BEVANDE: RISTORANTE, BAR E CAFFE'(DAL 06/04/2013);56.10.11;Ristoranti e attività di ristorazione mobile;VIA CALTANA, 84/86, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
03492820281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA CON UNICO SOCIO;;24/01/2000;F.G. 2000 S.R.L.;35010;VILLANOVA DI CAMPOSAMPIERO;10-49;;RISTORANTE, PIZZERIA;56.10.11;Ristoranti e attività di ristorazione mobile;VIA AMPEZZON, 75, 35010 VILLANOVA DI CAMPOSAMPIERO PD;https://www.eurochecco.it/;mozzarella, pomodoro, checco, euro, casa, ristorante, prenota, pomodorini, consiglia, pesce, pizzeria, funghi, prosciutto, documentazione, preparati, origine, apposita, carciofi, fornita, prodotti, allegerni, contrassegnati, congelata, consultare, persona, pomodoro mozzarella, euro checco, casa consiglia, ristorante pizzeria, checco ristorante;True;it;https://www.facebook.com/eurochecco/;;;;;https://www.instagram.com/ristorante_eurochecco
04585720289;SEDE;SOCIETA' IN NOME COLLETTIVO;;12/08/2011;FUOCO E FIAMME SNC DI BRUSCHI RAUL E VOYTKO MARIYA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;RISTORANTE SELF-SERVICE;56.10.11;Ristoranti e attività di ristorazione mobile;VIA CALTANA, 84, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02978870273;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/07/2013;GELATO FANTASY S.R.L.;35010;VILLANOVA DI CAMPOSAMPIERO;;;;56.10.3;Ristoranti e attività di ristorazione mobile;VIA LEONARDO DA VINCI, 29, 35010 VILLANOVA DI CAMPOSAMPIERO PD;https://www.gelatofantasy.com/;gusto, gelato, fantasy, venezia, gelateria, testato, punti, staff, consumatori, artigianale, piacciono, cappellino, calle, fabbri, regular, intolleranze, averli, pacchetti, cioccolato, cono, cose, toggle, guide, gadget, pacchetto, gelato fantasy, testato consumatori, gusto testato, piacciono cappellino, offriamo sconto;;it;https://www.facebook.com/pages/Gelato-fantasy/301729199946522;;;;;
04566330280;SEDE;IMPRESA INDIVIDUALE;;17/05/2011;GIOSMIN DAVIDE;35010;VILLANOVA DI CAMPOSAMPIERO;3-9;;PIZZERIA PER ASPORTO;56.10.2;Ristoranti e attività di ristorazione mobile;VIA CALTANA, 144, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04515980284;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;29/08/2011;INGROSSO TRIVENETO S.A.S. DI GIOVANNI ARENA & C.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;RISTORANTE, PIZZERIA, BAR (DAL 29.08.2011);56.10.11;Ristoranti e attività di ristorazione mobile;VIA CORNARA, 144, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04181820269;SEDE;IMPRESA INDIVIDUALE;;22/06/2010;MERLO CLAUDIO;35010;VILLANOVA DI CAMPOSAMPIERO;3-9;;GASTRONOMIA E ROSTICCERIA;56.10.2;Ristoranti e attività di ristorazione mobile;VIA CALTANA, 160, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04387160288;SEDE;IMPRESA INDIVIDUALE;;08/02/2010;SALVALAIO MARIO;35010;VILLANOVA DI CAMPOSAMPIERO;3-9;;GASTRONOMIA;56.10.2;Ristoranti e attività di ristorazione mobile;VIA CAVIN DEL DO', 31, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05113980287;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;22/02/2019;SOUL CAFFE' SAS DI FIORENZATO LUCA & C.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;RISTORAZIONE (DAL 22/02/2019);56.10.11;Ristoranti e attività di ristorazione mobile;VIA CORNARA, 144, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04564740282;SEDE;SOCIETA' IN NOME COLLETTIVO;;29/04/2011;TRATTORIA PIZZERIA ALLA CHIESA DI PIRAN MARIO & C. S.N.C.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;ESERCIZIO DI SOMMINISTRAZIONE DI ALIMENTI E BEVANDE - TRATTORIA-PIZZERIA;56.10.11;Ristoranti e attività di ristorazione mobile;VIA GIOVANNI XXIII, 5, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05198610288;UL;SOCIETA' IN NOME COLLETTIVO;;20/07/2019;VALE TRE SNC DI TRENTO M. & C.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;SOMMINISTRAZIONE DI ALIMENTI E BEVANDE - BAR(DAL 20/07/2019);56.3;Bar e altri esercizi simili senza cucina;VIA ROMA, 106, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
