Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
02552600286;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;29/05/1992;SEVEN TRADE S.A.S. DI FAVARO ALBERTO, SALVALAGGIO ENZO & C.;35012;CAMPOSAMPIERO;0-2;049/9300130;COMMERCIO ALL'INGROSSO DI ARTICOLI PER LA PULIZIA DELLA CASA E L'IGIENE DELLA PERSONA (DAL 29.04.1992);46.44.3;Altre attività di commercio all'ingrosso;VIA CIME, 9, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02552600286;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;01/01/2014;SEVEN TRADE S.A.S. DI FAVARO ALBERTO, SALVALAGGIO ENZO & C.;35010;LOREGGIA;0-2;;COMMERCIO ALL'INGROSSO DI ARTICOLI PER LA PULIZIA DELLA CASA E L'IGIENE DELLA PERSONA. COMMERCIO ALL'INGROSSO DI GENERI ALIMENTARI (DAL 01.01.2014);46.44.3;Altre attività di commercio all'ingrosso;VIA ROMA, 52, 35010 LOREGGIA PD;;;;;;;;;;
04209870288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;22/05/2007;SI-COM SIMEONATO S.R.L.;35012;CAMPOSAMPIERO;0-2;;;46.73.23;Altre attività di commercio all'ingrosso;VIA A. TENTORI, 60/6, 35012 CAMPOSAMPIERO PD;http://www.sicomsimeonato.it/;porte, oscuranti, tende, finestre, simeonato, opera, prodotti, posa, zanzariere, avvolgibili, blindate, maniglie, portoncini, complementi, sole, consulenza, cantiere, legno, attivita, serramenti, vetro, bizen, digital, casa, alte, porte blindate, posa opera, tende oscuranti, portoncini porte, sole tende;True;it;;;;;;
04209870288;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/10/2012;SI-COM SIMEONATO S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO ALL'INGROSSO DI SERRAMENTI E DI CHIUSURE PER L'EDILIZIA (DAL 01/10/2012);46.73.23;Altre attività di commercio all'ingrosso;VIA ROMA, 252, 35010 SAN GIORGIO DELLE PERTICHE PD;http://www.sicomsimeonato.it/;porte, oscuranti, tende, finestre, simeonato, opera, prodotti, posa, zanzariere, avvolgibili, blindate, maniglie, portoncini, complementi, sole, consulenza, cantiere, legno, attivita, serramenti, vetro, bizen, digital, casa, alte, porte blindate, posa opera, tende oscuranti, portoncini porte, sole tende;True;it;;;;;;
04552450266;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;01/03/2021;SONDA S.R.L.;35012;CAMPOSAMPIERO;3-9;;IMPORTAZIONE, TRASFORMAZIONE E COMMERCIO ALL'INGROSSO NON SPECIALIZZATO DI ARTICOLI PROMOZIONALI, PUBBLICITARI, DA REGALO E STRENNE.;46.9;Altre attività di commercio all'ingrosso;VIA DELLA BASTIA, 1/9, 35012 CAMPOSAMPIERO PD;https://www.promozionalisonda.com/;sonda, personalizza, trattamento, processo, progetti, operiamo, legali, camposampiero, fiscale, bastia, step, compila, codice, immagine, obiettivi, breve, evento, invia, vigente, autorizzati, posta, graphic, design, grafica, concreta, codice fiscale, breve obiettivi, graphic design, box editabili, andrea junior;True;it;https://www.facebook.com/SondaSrl/;;https://www.linkedin.com/company/sonda-srl-articoli-promozionali/;;;https://www.instagram.com/sonda_touchyourbrand/
05065340282;SEDE;IMPRESA INDIVIDUALE;;05/06/2017;SONIA ARREDA DI GRESSONI SONIA;35012;CAMPOSAMPIERO;3-9;;COMMERCIO AL DETTAGLIO SU CATALOGO DI TESSUTI PER L'ARREDAMENTO E DI BIANCHERIA PER LA CASA (DAL 26/05/2017) COMMERCIO AL DETTAGLIO DI TESSUTI PER L'ABBIGLIAMENTO, L'ARREDAMENTO E DI BIANCHERIA PER LA CASA, COMMERCIO AL DETTAGLIO DI TENDE E TENDINE, COMMERCIO AL DETTAGLIO DI UTENSILI PER LA CASA, DI CRISTALLERIE E VASELLAME (DAL 12/05/2019);47.91;Altre attività di commercio al dettaglio;VIA GRAZIA DELEDDA, 17/D, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05065340282;UL;IMPRESA INDIVIDUALE;;12/05/2019;SONIA ARREDA DI GRESSONI SONIA;35012;CAMPOSAMPIERO;3-9;;COMMERCIO AL DETTAGLIO DI TESSUTI PER L'ABBIGLIAMENTO, L'ARREDO E DI BIANCHERIA PER LA CASA, TENDE E TENDINE, UTENSILI PER LA CASA, DI CRISTALLERIE E VASELLAME (DAL 12/05/2019);47.51.1;Altre attività di commercio al dettaglio;;;;;;;;;;;
05065340282;UL;IMPRESA INDIVIDUALE;;09/10/2020;SONIA ARREDA DI GRESSONI SONIA;35012;CAMPOSAMPIERO;3-9;;COMMERCIO AL DETTAGLIO DI TESSUTI PER L'ABBIGLIAMENTO, L'ARREDAMENTO E DI BIANCHERIA PER LA CASA (DAL 09/10/2020);47.51.1;Altre attività di commercio al dettaglio;VIA CONTRA' SAN GIACOMO, 16, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
09237831004;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;31/03/2017;SONOVA AUDIOLOGICAL CARE ITALIA SRL;35012;CAMPOSAMPIERO;;;COMMERCIO AL DETTAGLIO DI ARTICOLI ELETTROMEDICALI, SANITARI, ORTOPEDICI, RIABILITATIVI, PROTESI ACUSTICHE, RELATIVI ACCESSORI, (DAL 31/03/2017);47.74;Altre attività di commercio al dettaglio;VIA TISO, 13, 35012 CAMPOSAMPIERO PD;https://www.audionovaitalia.it/;udito, apparecchi, acustici, batterie, tappi, acufene, test, audionova, acustico, apparecchio, calo, prodotti, perdita, problemi, appuntamento, cura, pulizia, tecnologia, contatto, ipoacusia, sentire, auricolari, tornare, retroauricolari, posso, apparecchi acustici, apparecchio acustico, calo udito, test udito, problemi udito;True;it;https://www.facebook.com/audionovaitalia;;https://it.linkedin.com/company/audionova-italia;https://www.youtube.com/user/AudioNovaItalia;;
01284730288;SEDE;SOCIETA' IN NOME COLLETTIVO;;31/01/1986;SPACCIO CARNI FACCIN DI FACCIN GIUSEPPE E C. S.N.C.;35012;CAMPOSAMPIERO;0-2;049/5790485;COMMERCIO AL MINUTO DI CARNI (DAL 7.4.1986);47.22;Altre attività di commercio al dettaglio;VIA ROSTIROLA, 10, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00196950281;SEDE;IMPRESA INDIVIDUALE;;03/01/2018;SPAZIO CONSULENZA DI FRANCO TOMASIN;35012;CAMPOSAMPIERO;0-2;;AGENTE DI COMMERCIO CON L'INCARICO DI PROMUOVERE LA CONCLUSIONE DI CONTRATTI AVENTI AD OGGETTO LA SOMMINISTRAZIONE DI ENERGIA ELETTRICA E LA SOMMINISTRAZIONE DI GAS NATURALE;46.18.97;Altre attività di commercio all'ingrosso;VIA G.ZANELLA, 18, 35012 CAMPOSAMPIERO PD;https://www.spazioconsulenza.com/;energia, consumi, verde, energetici, consulenza, energetica, azioni, spazio, energetico, costi, energy, esco, gas, sostenibile, vantaggi, efficientamento, monitoraggio, riduzione, ege, green, rinnovabili, miglioramento, fonti, diagnosi, management, consumi energetici, spazio consulenza, efficientamento energetico, gas verde, energia verde;True;it;https://www.facebook.com/spazioconsulenza/;;;;;
04878590266;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;30/06/2018;SPHERANAILS GROUP SRL;35012;CAMPOSAMPIERO;;;COMMERCIO ALL'INGROSSO DI PROFUMI E COSMETICI (DAL 30/06/2018);46.45;Altre attività di commercio all'ingrosso;VIA TENTORI, 11/A, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03221040284;SEDE;IMPRESA INDIVIDUALE;;29/01/1997;SQUIZZATO FLAVIO;35012;CAMPOSAMPIERO;0-2;049/5792787; COMMERCIO AMBULANTE DI FIORI E PIANTE (DAL 02.01.1997);47.89.01;Altre attività di commercio al dettaglio;VIA SOLIGO GUERRINO, 70, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05231380287;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;08/07/2019;STILE ARREDO S.A.S. DI SIMONATO LORIS & C.;35012;CAMPOSAMPIERO;0-2;;COMMERCIO PER CORRISPONDENZA AL DETTAGLIO E ALL'INGROSSO DI MOBILI DI VARIO GENERE.;47.59.1;Altre attività di commercio al dettaglio;VICOLO A.MANZONI, 17, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
14344211009;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;07/12/2019;STORE & STORE S.R.L.;35012;CAMPOSAMPIERO;;049/7851059; COMMERCIO AL DETTAGLIO DI CONFEZIONI PER ADULTI ULTERIORI SPECIFICHE: COMMERCIO AL DETTAGLIO DI CONFEZIONI PER ADULTI E BAMBINI (DAL 07/12/2019);47.71.1;Altre attività di commercio al dettaglio;VIA MEUCCI, 5, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01942870302;UL;SOCIETA' PER AZIONI;;07/06/2017;STROILI ORO S.P.A.;35012;CAMPOSAMPIERO;;;COMMERCIO AL MINUTO DI OGGETTI PREZIOSI E NON, OROLOGERIA, OGGETTI IN METALLO ARGENTATO, PERLATO, BAROMETRI, ARTICOLI IN CRISTALLO, PORCELLANE, CINTURINI PER OROLOGI, PIETRE DURE, MINERALI, OSSEI ANIMALI (DAL 07.06.2017);47.77;Altre attività di commercio al dettaglio;VIA STRAELLE DA RUSTEGA, 15, 35012 CAMPOSAMPIERO PD;https://www.stroilioro.com/;prodotti, orecchini, bracciali, oro, collane, anelli, stroili, argento, simili, diamanti, perle, donna, acciaio, bambini, genere, zirconi, orologi, materiale, fedi, pietre, acquamarina, gioielli, bianco, bijoux, collana, prodotti simili, oro bianco, argento perle, oro perle, collection stroili;;en, it;https://www.facebook.com/StroiliOro;https://twitter.com/StroiliOro;;https://www.youtube.com/user/StroiliOro;http://it.pinterest.com/stroiliofficial/;http://instagram.com/stroiliofficial
05151350286;SEDE;IMPRESA INDIVIDUALE;;06/07/2018;TABACCHERIA DI MURA CARLA;35012;CAMPOSAMPIERO;0-2;;COMMERCIO AL DETTAGLIO DI GENERI DI MONOPOLIO (TABACCHERIE);47.26;Altre attività di commercio al dettaglio;VIA BORGO RUSTEGA, 109, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04115900286;SEDE;IMPRESA INDIVIDUALE;;27/07/2006;TABACCHERIA PETER PAN DI GALDIOLO MAURO;35012;CAMPOSAMPIERO;0-2;;RIVENDITA GENERI DI MONOPOLIO, RICEVITORIA LOTTO GIOCHI E SERVIZI;47.26;Altre attività di commercio al dettaglio;VIA STRAELLE SAN PIETRO, 12/C, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00913940250;SEDE;IMPRESA INDIVIDUALE;;26/07/2016;TAHIRI ABDELJALIL;35012;CAMPOSAMPIERO;0-2;;COMMERCIO AL DETTAGLIO PRESSO IL DOMICILIO DEL CONSUMATORE DI ABBIGLIAMENTO E ACCESSORI, BIANCHERIA PER LA CASA E TAPPETI;47.99.1;Altre attività di commercio al dettaglio;VIA MARIO VISENTIN, 116/4, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04599220284;SEDE;IMPRESA INDIVIDUALE;;26/10/2011;TAOUFIQ ABDERRAHIM;35012;CAMPOSAMPIERO;0-2;;COMMERCIO PORTA A PORTA DI ARTICOLI DI ABBIGLIAMENTO, INTIMO E BIANCHERIA PER LA CASA, TAPPETI E ALTRI ACCESSORI DI ABBIGLIAMENTO;47.99.1;Altre attività di commercio al dettaglio;VIA FABRIS, 101, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03840860286;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;02/11/2012;TECNOVER VERNICIATURA INDUSTRIALE ZARAMELLA S.R.L.;35012;CAMPOSAMPIERO;10-49;049/552469;PRODUZIONE DI ENERGIA ELETTRICA DA FONTE FOTOVOLTAICA (DAL 02/11/2012);35.11;Fornitura di servizi di rete (elettricità, acqua, gas, rifiuti);VIA A. VOLTA, 4, 35012 CAMPOSAMPIERO PD;http://www.tecnover.pd.it/;tecnover, curtarolo, verniciatura, fermi, zaramella, industriale, fisc, impianti, propri, consegna, camposampiero, coperti, imballaggio, manufatti, visualizzazione, ritiro, ambiente, alluminio, ferro, commesse, garantendo, controllo, zincata, ingrandita, lamiera, fermi curtarolo, tecnover verniciatura, zaramella fermi, industriale zaramella, curtarolo fisc;False;en, it;;;;;;
00488410010;UL;SOCIETA' PER AZIONI;;24/09/2013;TELECOM ITALIA SPA O TIM S.P.A.;35012;CAMPOSAMPIERO;;;;47.42;Commercio al dettaglio di apparecchiature ICT;VIA TISO DA CAMPOSAMPIERO, 23, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02051780308;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/01/2003;TERRA MAGICA TURISMO S.R.L.;35012;CAMPOSAMPIERO;;; COMMERCIO ALL'INGROSSO, PRODOTTI PER PULIZIA, SAPONI, ECC. (DAL 01.01.2003);46.44.3;Altre attività di commercio all'ingrosso;VIA STRAELLI, 12/A/6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05188760283;UL;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;24/04/2019;THEMA SHOP DEVELOPMENT S.R.L.S.;35012;CAMPOSAMPIERO;3-9;;COMMERCIO AL DETTAGLIO DI CONFEZIONI PER ADULTI (DAL 24/04/2019);47.71.1;Altre attività di commercio al dettaglio;VIA STRAELLE DI RUSTEGA, 15/A, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01103320287;UL;SOCIETA' PER AZIONI;;03/06/2013;TIEMME COSTRUZIONI EDILI S.P.A.;35010;LOREGGIA;50-249;;PRODUZIONE PER CESSIONE ALLA RETE DI ENERGIA ELETTRICA DA IMPIANTO FOTOVOLTAICO (DAL 03/06/2013);35.11;Fornitura di servizi di rete (elettricità, acqua, gas, rifiuti);VIA CISTERON, 10, 35010 LOREGGIA PD;https://www.tiemmecostruzioni.it/;costruzioni, nuove, immobiliari, annunci, tiemme, padova, casa, jesolo, residence, treviso, venezia, edilizia, edili, loreggia, cantiere, bis, sostegni, prime, agevolazioni, privata, sunlight, mutuo, rapporto, letto, smart, nuove costruzioni, annunci immobiliari, tiemme costruzioni, costruzioni padova, sostegni bis;True;it;https://www.facebook.com/tiemmecostruzioniedili;;https://www.linkedin.com/company/tiemme-costruzioni-edili-s-p-a-/;https://www.youtube.com/watch?v=7zatQ6QAN0g;;
04537080238;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/10/2018;TLC MEDIA S.R.L.;35012;CAMPOSAMPIERO;;; COMMERCIO AL DETTAGLIO DI APPARECCHIATURE PER LE TELECOMUNICAZIONI E LA TELEFONIA IN ESERCIZI SPECIALIZZATI (DAL 01/10/2018);47.42;Commercio al dettaglio di apparecchiature ICT;VIA PALLADIO, 14, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04945750281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;22/12/2015;TOOL'S SERVICE SRL;35012;CAMPOSAMPIERO;3-9;;COMMERCIO ALL'INGROSSO DI UTENSILI, MACCHINE, ATTREZZATURE ED ACCESSORI PER L'INDUSTRIA MECCANICA;46.62;Commercio all'ingrosso di macchinari e attrezzature;VIA CORSO, 77, 35012 CAMPOSAMPIERO PD;https://www.toolsservice.it/;prodotti, offerte, service, tool, eventi, trattamento, offerta, promozione, camposampiero, corso, spambots, protected, address, finalita, terzi, tecnosoft, seguenti, utensili, lett, presenti, autorita, autore, particolare, destinatari, contenuti, tool service, protected spambots, address protected, corso camposampiero, scaricare offerta;False;en, it;;;;;;
03558180281;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;09/08/2000;TUTTIFRUTTI DI RICCARDO VETTORE & C. S.A.S.;35012;CAMPOSAMPIERO;3-9;;COMMERCIO AL DETTAGLIO DI FRUTTA E VERDURA FRESCA;47.21.01;Altre attività di commercio al dettaglio;VIA VIVALDI, 34, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04768070288;SEDE;IMPRESA INDIVIDUALE;;20/12/2013;USA.TO YOU DI DOBOS ALINA;35012;CAMPOSAMPIERO;;;COMMERCIO AL DETTAGLIO DI INDUMENTI E ALTRI OGGETTI USATI ULTERIORI SPECIFICHE: COMMERCIO AL DETTAGLIO DI ALTRI BENI DI SECONDA MANO;47.79.3;Altre attività di commercio al dettaglio;PIAZZA EUROPA UNITA, 6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04642180287;SEDE;IMPRESA INDIVIDUALE;;30/03/2012;VEDELAGO ALBERTO;35012;CAMPOSAMPIERO;0-2;;VENDITA PORTA A PORTA DI ABBIGLIAMENTO SU MISURA;47.99.1;Altre attività di commercio al dettaglio;PIAZZA VITTORIA, 2/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05022390289;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;16/12/2016;VELVET SRL;35012;CAMPOSAMPIERO;0-2;;COMMERCIO ALL'INGROSSO DI IMBALLAGGI;46.76.3;Altre attività di commercio all'ingrosso;VIA QUIRINI, 16/A, 35012 CAMPOSAMPIERO PD;https://velvetpack.com/;food, packaging, velvet, disponibili, impianti, materiali, headquarter, confezionamento, brooklyn, ny, sheffield, sostenibili, padova, avenue, tommaseo, industriali, pet, film, lucida, finitura, mattata, buste, industry, rotocalco, stampa, brooklyn ny, materiali sostenibili, sheffield avenue, pet food, finitura lucida;True;en, it;;;;;;
03455280283;SEDE;IMPRESA INDIVIDUALE;;10/12/2007;VILLANOVA GIOVANNI;35012;CAMPOSAMPIERO;0-2;; PROCACCIATORE D'AFFARI DI PRODOTTI NEL SETTORE FUNERARIO (DAL 05.11.2007);46.18.98;Altre attività di commercio all'ingrosso;VIA G. DELEDDA, 16, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03351320282;SEDE;IMPRESA INDIVIDUALE;LIBRERIAVITTADELLO@GMAIL.IT;08/09/1998;VITTADELLO RITA;35012;CAMPOSAMPIERO;0-2;049/5792500; COMMERCIO AMBULANTE DI LIBRI USATI (DAL 28.08.1998).;47.79.1;Altre attività di commercio al dettaglio;VIA ZACCO AUGUSTO RUSTEGA, 6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04850300288;SEDE;IMPRESA INDIVIDUALE;;17/11/2014;XUNDA DI WU CHANGMENG;35012;CAMPOSAMPIERO;0-2;;COMMERCIO AL DETTAGLIO DI APPARECCHIATURE PER LE TELECOMUNICAZIONI E LA TELEFONIA IN ESERCIZI SPECIALIZZATI;47.42;Commercio al dettaglio di apparecchiature ICT;VIA CONTRA' RIALTO, 44, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02642130286;SEDE;IMPRESA INDIVIDUALE;;12/06/2000;YURI SCISSORS DI ZANON CLAUDIO;35012;CAMPOSAMPIERO;0-2;;COMMERCIO ALL'INGROSSO SENZA DEPOSITO DI PRODOTTI DI BELLEZZA E ARTICOLI PER PARRUCCHIERI E BARBIERI;46.45;Altre attività di commercio all'ingrosso;VIA B. MOGNO, 14, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01775240284;SEDE;IMPRESA INDIVIDUALE;;14/05/1986;ZANDARIN GIULIO;35012;CAMPOSAMPIERO;0-2;049/5794495;AGENTE DI COMMERCIO PER LA VENDITA DI SCAFFALATURE METALLICHE IMPIANTI DI APPARECCHIATURE DI REFRIGERAZIONE;46.14.01;Altre attività di commercio all'ingrosso;VIA BABELI, 28, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04865570289;SEDE;IMPRESA INDIVIDUALE;;07/02/2017;ZANGONI FILIPPO MASSIMO;35012;CAMPOSAMPIERO;0-2;;AGENTE / RAPPRESENTANTE DI MACCHINE ED ATTREZZATURE PER USO AGRICOLO (INCLUSI I TRATTORI) E MACCHINE PER COSTRUZIONI EDILI/STRADALI.;46.14.04;Altre attività di commercio all'ingrosso;VIA PAPA LUCIANI, 6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03500840289;SEDE;IMPRESA INDIVIDUALE;;16/02/2000;ZECCHIN MONICA;35012;CAMPOSAMPIERO;0-2;; COMMERCIO AL DETTAGLIO DI ELETTRODOMESTICI (DAL 04.02.2000);47.19.2;Commercio al dettaglio in esercizi non specializzati (supermercati e grandi magazzini);VIA STRAELLE, 204, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02925880219;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;03/02/2017;ZELGER VENETO S.R.L.;35012;CAMPOSAMPIERO;;;COMMERCIO AL DETTAGLIO DI PROTESI AURICOLARI E APPARECCHI ACUSTICI (DAL 03/02/2017);47.74;Altre attività di commercio al dettaglio;;;;;;;;;;;
03417610288;SEDE;SOCIETA' IN NOME COLLETTIVO;;26/03/1999;ZERBO GIOVANNI S.N.C. DI ZERBO MARISA E FIORELLA;35012;CAMPOSAMPIERO;0-2;049/5790106;COMMERCIO AL MINUTO DI ABBIGLIAMENTO (DAL 23/04/1999);47.71;Altre attività di commercio al dettaglio;CONTRA' RIALTO, 11, 35012 CAMPOSAMPIERO PD;http://www.zerbo1929.it/;zerbo, fiorella, daniele, shopper, commessa, brands, marisa, orciani, bart, rossignol, impr, rebecca, costante, padova, camposampiero, propongono, nevralgica, bark, malloni, favero, frutto, aglini, maliparmi, ny, lardini, fiorella zerbo, marisa zerbo, true ny, livello internazionale, frutto costante;;it;https://www.facebook.com/zerbo1929;;;;;
05374850286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;26/04/2021;Z.G. SOLUTIONS SRL;35012;CAMPOSAMPIERO;;;COMMERCIO ALL'INGROSSO DI MACCHINE ENOLOGICHE E SERBATOI IN ACCIAIO,COMMERCIO ALL'INGROSSO DI ALTRE MACCHINE ED ATTREZZATURE PER L'INDUSTRIA ED IL COMMERCIO.;46.69.99;Commercio all'ingrosso di macchinari e attrezzature;VIA D. L. MORETTO, 27, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02577170281;SEDE;IMPRESA INDIVIDUALE;;06/08/1993;ZOLI ALESSANDRO;35012;CAMPOSAMPIERO;0-2;049/5790210;COMMERCIO AL MINUTO OROLOGI E OGGETTI PREZIOSI (DAL 12/07/1993);47.77;Altre attività di commercio al dettaglio;VIA CONTRA' RIALTO, 19, 35012 CAMPOSAMPIERO PD;https://www.gioielleriazoli1976.it/;gioiello, pietre, creazioni, crea, gemmologia, anello, zoli, gioielleria, chiedi, invia, address, rimani, camposampiero, legali, chiuso, aggiornato, alessandro, domenica, whatsapp, anelli, unico, rigurado, oro, orecchini, taglio, crea gioiello, gioielleria zoli, rimani aggiornato, zoli alessandro, gioiello unico;True;it;https://www.facebook.com/GioielleriaZoliAlessandro/;;;;;https://www.instagram.com/gioielleriazoli1976/?hl=it
02577160282;SEDE;IMPRESA INDIVIDUALE;;06/08/1993;ZOLI BIAGIO;35012;CAMPOSAMPIERO;0-2;049/8302861;COMMERCIO AL MINUTO DI OROLOGI E OGGETTI PREZIOSI (DAL 12/07/1993);47.77;Altre attività di commercio al dettaglio;PIAZZA VITTORIA, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01334760285;SEDE;SOCIETA' IN NOME COLLETTIVO;;09/02/1987;ZOOTECNICA CASTELLANA S.N.C. DI MARZARO ATTILIO & C.;35012;CAMPOSAMPIERO;0-2;049/5796632;AGENTE / RAPPRESENTANTE DI PRODOTTI FARMACEUTICI, PRODOTTI DI ERBORISTERIA PER USO MEDICO;46.18.31;Altre attività di commercio all'ingrosso;VIA FOSSALTA, 61/1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04926470289;SEDE;IMPRESA INDIVIDUALE;;30/10/2015;ZORZI ANDREA;35012;CAMPOSAMPIERO;0-2;049/9302704;AGENTE DI COMMERCIO  PER  TENDE, PROTEZIONI SOLARI, ACCESSORI E AFFINI (DAL 01.02.2016);46.16.07;Altre attività di commercio all'ingrosso;VIA GANDHI, 4/6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02009640281;SEDE;IMPRESA INDIVIDUALE;;15/01/1986;ZORZI GIAN PIERO;35012;CAMPOSAMPIERO;0-2;049/5793076;AGENTE DI COMMERCIO PER LA VENDITA DI TENDE E TENDAGGI IN GENERE E AFFINI (DAL 1.3.2000).;46.16.07;Altre attività di commercio all'ingrosso;VIA TITO LIVIO, 37/6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03435270289;SEDE;SOCIETA' IN NOME COLLETTIVO;;02/06/1999;ZORZI SALOTTI S.N.C. DI ZORZI IVONE E C.;35010;SAN GIORGIO DELLE PERTICHE;10-49;049/5742491;COMMERCIO AL DETTAGLIO DI MOBILI QUALI SALOTTI, POLTRONE, DIVANI, TENDAGGI, CUCINE, BAGNI, MATERASSI E MOBILI IN GENERE.;47.59.1;Altre attività di commercio al dettaglio;VIA BROSE, 19, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.zorziarredamenti.it/;cucine, mobili, salotti, arredo, moderne, design, letti, bagno, armadi, tavoli, complementi, librerie, classiche, sedie, comodini, materassi, camerette, pergole, illuminazione, muratura, composizione, ingresso, notte, zorzi, casa, cucine moderne, arredo bagno, cucine classiche, cucine muratura, cucine design;True;it;https://www.facebook.com/zorziarredamenti/;;;;;https://www.instagram.com/zorzi_arredamenti/
03435270289;UL;SOCIETA' IN NOME COLLETTIVO;;02/03/2000;ZORZI SALOTTI S.N.C. DI ZORZI IVONE E C.;35010;SAN GIORGIO DELLE PERTICHE;10-49;;MOSTRA BENI PROPRI (DAL 02/03/2000);47.59.1;Altre attività di commercio al dettaglio;VIA ROMA, 386, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.zorziarredamenti.it/;cucine, mobili, salotti, arredo, moderne, design, letti, bagno, armadi, tavoli, complementi, librerie, classiche, sedie, comodini, materassi, camerette, pergole, illuminazione, muratura, composizione, ingresso, notte, zorzi, casa, cucine moderne, arredo bagno, cucine classiche, cucine muratura, cucine design;True;it;https://www.facebook.com/zorziarredamenti/;;;;;https://www.instagram.com/zorzi_arredamenti/
03435270289;UL;SOCIETA' IN NOME COLLETTIVO;;01/05/2014;ZORZI SALOTTI S.N.C. DI ZORZI IVONE E C.;35010;LOREGGIA;10-49;;COMMERCIO AL DETTAGLIO DI MOBILI PER LA CASA (DAL 01/05/2014);47.59.1;Altre attività di commercio al dettaglio;VIA PIO X, 14, 35010 LOREGGIA PD;https://www.zorziarredamenti.it/;cucine, mobili, salotti, arredo, moderne, design, letti, bagno, armadi, tavoli, complementi, librerie, classiche, sedie, comodini, materassi, camerette, pergole, illuminazione, muratura, composizione, ingresso, notte, zorzi, casa, cucine moderne, arredo bagno, cucine classiche, cucine muratura, cucine design;True;it;https://www.facebook.com/zorziarredamenti/;;;;;https://www.instagram.com/zorzi_arredamenti/
