Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
03589150287;SEDE;IMPRESA INDIVIDUALE;;29/01/2001;BERTO MAURIZIO;35010;MASSANZAGO;0-2;; PAVIMENTISTA (DAL 02.01.2001);43.33;Lavori di costruzione specializzati;VIA G. TONIOLO, 4/B, 35010 MASSANZAGO PD;;;;;;;;;;
04929750281;SEDE;IMPRESA INDIVIDUALE;;08/10/2015;BORTOLATO LORIS;35010;MASSANZAGO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI;43.34;Lavori di costruzione specializzati;VIA SEMITECOLO, 15, 35010 MASSANZAGO PD;;;;;;;;;;
03356930283;SEDE;IMPRESA INDIVIDUALE;;07/01/1999;BOVO TIZIANO;35010;MASSANZAGO;0-2;; LAVORI DI ISOLAMENTO (DAL 28.11.1998);43.29.02;Lavori di costruzione specializzati;VIA CANCELLERIA, 6/B, 35010 MASSANZAGO PD;;;;;;;;;;
05279330285;SEDE;IMPRESA INDIVIDUALE;;03/03/2020;CARPIN DEVID;35010;MASSANZAGO;0-2;;DIPINTORE EDILE;43.34;Lavori di costruzione specializzati;VIA ROMA, 133 A, 35010 MASSANZAGO PD;;;;;;;;;;
05102310280;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;09/01/2018;CARPIN EDILIZIA SRL;35010;MASSANZAGO;10-49;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;41.2;Costruzione di edifici;VIA DECIMA, 6/B, 35010 MASSANZAGO PD;;;;;;;;;;
04475280287;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;22/04/2010;CASA NATURA  SRL;35010;MASSANZAGO;3-9;;PROGETTAZIONE E COSTRUZIONE DI IMMOBILI.;41.2;Costruzione di edifici;VIA MAGRO, 1/A, 35010 MASSANZAGO PD;https://www.casanatura.eco/;realizzazioni, casa, natura, tv, spazi, case, legno, stile, tetto, massanzago, padova, magro, ideale, domenico, legnaro, chiamaci, spunto, coperture, finite, conta, consulenza, sentiamoci, dettaglio, facciata, ispirare, casa natura, domenico magro, scelto costruire, finestre coperture, giuste realizzarla;True;it;https://www.facebook.com/CasaNaturaSrl;;https://www.linkedin.com/company/casa-natura-srl/;https://www.youtube.com/c/CasanaturaEuCaseInLegnoAntisismiche;;https://www.instagram.com/casanaturasrl/
02858610278;UL;SOCIETA' IN NOME COLLETTIVO;;01/10/2003;CE.ME IMPIANTI SNC DI CEOLIN IVO & C.;35010;MASSANZAGO;;;;43.22;Lavori di costruzione specializzati;VIA CORNARA, 2/M/2, 35010 MASSANZAGO PD;;;;;;;;;;
04157860281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;29/12/2006;CE.ME. IMPIANTI S.R.L.;35010;MASSANZAGO;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - LETT. A): IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI), - LETT. C): IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE, - LETT. D): IMPIANTI IDROSANITARI NONCHE' QUELLI DI TRASPORTO, DI TRATTAMENTO, DI USO, DI ACCUMULO E DI CONSUMO DI ACQUA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ACQUA FORNITA DALL'ENTE DISTRIBUTORE, - LETT. E): IMPIANTI PER IL TRASPORTO E L'UTILIZZAZIONE DI GAS ALLO STATO LIQUIDO O AERIFORME ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DEL COMBUSTIBILE GASSOSO FORNITO DALL'ENTE DISTRIBUTORE, - LETT.G): IMPIANTI DI PROTEZIONE ANTINCENDIO (DAL 28.02.2008);43.21.01;Lavori di costruzione specializzati;VIA CORNARA, 2/M, 35010 MASSANZAGO PD;;;;;;;;;;
05082800284;SEDE;IMPRESA INDIVIDUALE;;08/09/2017;CLEVIS COSTRUZIONI DI PORTASA MIHAELA;35010;MASSANZAGO;0-2;;LAVORI EDILI IN GENERALE;41.2;Costruzione di edifici;VIA ROMA, 122, 35010 MASSANZAGO PD;;;;;;;;;;
03354050274;UL;IMPRESA INDIVIDUALE;;01/09/2008;COLORI & SISTEMI DI ZAMPIERI MICHELE;35010;MASSANZAGO;;;;43.34;Lavori di costruzione specializzati;VIA DESE, 26/C, 35010 MASSANZAGO PD;;;;;;;;;;
03277370288;SEDE;IMPRESA INDIVIDUALE;;05/09/1997;CONCOLLATO MATTEO;35010;MASSANZAGO;0-2;049/9360237; RIVESTIMENTO DI PAVIMENTI E DI MURI (DAL 21.08.1997);43.33;Lavori di costruzione specializzati;VIALE ROMA, 53/A, 35010 MASSANZAGO PD;;;;;;;;;;
03925430278;UL;SOCIETA' IN NOME COLLETTIVO;;01/01/2010;COSTRUZIONI F.D.F. DI D'AGOSTINI GIOVANNI & FURLAN STEFANO S.N.C.;35010;MASSANZAGO;;;;41.2;Costruzione di edifici;VIA FRACALANZA, 11, 35010 MASSANZAGO PD;;;;;;;;;;
00158790287;SEDE;SOCIETA' IN NOME COLLETTIVO;;02/03/1995;COSTRUZIONI F.LLI MARCHETTO S.N.C. DI MARCHETTO MASSIMO & C.;35010;MASSANZAGO;0-2;049/5720296;EDILIZIA (DAL 15.02.1995);41.2;Costruzione di edifici;VIA STRADONA, 44, 35010 MASSANZAGO PD;;;;;;;;;;
03493920288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;27/01/2000;COSTRUZIONI GENERALI S.R.L.;35010;MASSANZAGO;0-2;049/5797467;LA COSTRUZIONE, L'ACQUISTO, LA VENDITA, LA PERMUTA E LA GESTIONE DI BENI IMMOBILI DI OGNI TIPO PROPRI (DAL 27.1.2000);41.1;Costruzione di edifici;;;;;;;;;;;
01963480288;SEDE;SOCIETA' IN NOME COLLETTIVO;;26/04/1985;COSTRUZIONI MARCON S.N.C. DI MARCON NICOLA & C.;35010;MASSANZAGO;0-2;049/5797513;COSTRUZIONI E RIPARAZIONI EDILI;41.2;Costruzione di edifici;VIA ARZARONI OVEST, 19, 35010 MASSANZAGO PD;;;;;;;;;;
03557570284;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;06/10/2000;COSTRUZIONI V.Z. S.R.L.;35010;MASSANZAGO;;;COSTRUZIONE, RISTRUTTURAZIONE E LAVORI EDILI IN GENERE (DAL 01.10.2000),;41.2;Costruzione di edifici;VIA DE FAVERI, 3, 35010 MASSANZAGO PD;;;;;;;;;;
00616090288;SEDE;IMPRESA INDIVIDUALE;;24/08/1976;CUOGO GIUSEPPE;35010;MASSANZAGO;0-2;049/5797079;ATTIVITA': LAVORI DI ELETTRICISTA (DAL 1.5.1976);43.21;Lavori di costruzione specializzati;VIA MOLINO BAGLIONI, 13, 35010 MASSANZAGO PD;;;;;;;;;;
03734920279;SEDE;IMPRESA INDIVIDUALE;;30/06/2009;DALMESH DI HOXHOLLI SHAIP;35010;MASSANZAGO;0-2;; IMPRESA EDILE (DAL 17.03.2009);41.2;Costruzione di edifici;VIA MALCANTON, 56, 35010 MASSANZAGO PD;;;;;;;;;;
03583450287;SEDE;IMPRESA INDIVIDUALE;;23/01/2001;DE MENEGHI PAOLO;35010;MASSANZAGO;0-2;; INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE, - IMPIANTI IDROSANITARI NONCHE' QUELLI DI TRASPORTO, DI TRATTAMENTO, DI USO, DI ACCUMULO E DI CONSUMO DI ACQUA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ACQUA FORNITA DALL'ENTE DISTRIBUTORE, - IMPIANTI PER IL TRASPORTO E L'UTILIZZAZIONE DI GAS ALLO STATO LIQUIDO O AERIFORME ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DEL COMBUSTIBILE GASSOSO FORNITO DALL'ENTE DISTRIBUTORE, - IMPIANTI DI PROTEZIONE ANTINCENDIO - LIMITATAMENTE A: SPEGNIMENTO DI INCENDI (DAL 14.12.2000);43.22.01;Lavori di costruzione specializzati;VIA SILVESTRI, 4/A, 35010 MASSANZAGO PD;;;;;;;;;;
04868950280;SEDE;IMPRESA INDIVIDUALE;;19/01/2015;DIPINTURE ROCCO DI ROCCO VANNI;35010;MASSANZAGO;0-2;;DIPINTURE DI INTERNI ED ESTERNI DI EDIFICI CIVILI ED INDUSTRIALI E PICCOLE OPERE MURARIE DI COMPLETAMENTO DEGLI EDIFICI (DAL 12.01.2015);43.39.09;Lavori di costruzione specializzati;VIA PADOVANE, 53, 35010 MASSANZAGO PD;;;;;;;;;;
04145670289;UL;SOCIETA' A RESPONSABILITA' LIMITATA CON UNICO SOCIO;;30/07/2010;D.K. COSTRUZIONI GENERALI SRL IN SIGLA  DK SRL;35010;MASSANZAGO;3-9;;;43.29.02;Lavori di costruzione specializzati;VIA ROMA, 72, 35010 MASSANZAGO PD;;;;;;;;;;
04429270277;UL;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;16/09/2020;DOMUSART SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;MASSANZAGO;;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI (DAL 16/09/2020);41.2;Costruzione di edifici;VIA ROMA, 102, 35010 MASSANZAGO PD;;;;;;;;;;
05123500281;SEDE;IMPRESA INDIVIDUALE;;08/03/2018;DONADEL NICOLA;35010;MASSANZAGO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI;43.34;Lavori di costruzione specializzati;VIA CORNARA CAREGA, 13, 35010 MASSANZAGO PD;;;;;;;;;;
04223160286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;20/07/2007;ECO.BIO.PAV. S.R.L.;35010;MASSANZAGO;;;RIVESTIMENTO PAVIMENTI E MURI (DAL 09.07.2007);43.33;Lavori di costruzione specializzati;;;;;;;;;;;
03642270288;SEDE;IMPRESA INDIVIDUALE;;15/06/2001;EDIL COLORS DI BALDAN DANIELE;35010;MASSANZAGO;0-2;; LAVORI DI PITTURA MURARIA, PICCOLE OPERE MURARIE, MANUTENZIONI MURARIE E DI INFISSI, PICCOLI INTERVENTI DI RIPARAZIONI DOMESTICHE(DAL 02.05.2001);43.34;Lavori di costruzione specializzati;VIALE ROMA, 83/A, 35010 MASSANZAGO PD;;;;;;;;;;
05341280286;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;19/01/2021;EDIL V & G SAS DI BOTNARI VITALIE E BINZARI GHEORGHE & C.;35010;MASSANZAGO;0-2;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;41.2;Costruzione di edifici;VIA A. ZUCCHI, 6, 35010 MASSANZAGO PD;;;;;;;;;;
05126910289;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;23/03/2018;EDILGM SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;MASSANZAGO;0-2;;LAVORI GENERALI DI COSTRUZIONE DI EDIFICI;43.31;Lavori di costruzione specializzati;VIA DOMENICO MAGRO, 31, 35010 MASSANZAGO PD;;;;;;;;;;
00315680280;SEDE;SOCIETA' IN NOME COLLETTIVO;;26/10/1978;EDILIZIA CARPIN S.N.C. DI CARPIN DANILLO, RENZO E C.;35010;MASSANZAGO;3-9;049/5797979;SVILUPPO DI PROGETTI IMMOBILIARI SENZA COSTRUZIONE;41.1;Costruzione di edifici;VIA DECIMA, 6/B, 35010 MASSANZAGO PD;;;;;;;;;;
03498100282;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;15/02/2000;ESA COSTRUZIONI S.R.L.;35010;MASSANZAGO;0-2;049/5797467; COSTRUZIONE, ACQUISTO, VENDITA E PERMUTA DI BENI IMMOBILI PROPRI DI OGNI TIPO (DAL 11/02/2000);41.1;Costruzione di edifici;VIA DE FAVERI, 3, 35010 MASSANZAGO PD;;;;;;;;;;
03221300282;SEDE;SOCIETA' IN NOME COLLETTIVO;;21/01/1997;EUROTIMES S.N.C. DI SCATTOLIN ACHILLE E GIANCARLO;35010;MASSANZAGO;0-2;;IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI), IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, LE ANTENNE, GLI IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE, IMPIANTI DI PROTEZIONE ANTINCENDIO - LIMITATAMENTE A : RILEVAMENTO FUMI ED INCENDI (DAL 21.1.1997);43.21.01;Lavori di costruzione specializzati;VIA ROMA, 4, 35010 MASSANZAGO PD;;;;;;;;;;
03569450285;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;18/10/2000;FACOR S.R.L.;35010;MASSANZAGO;0-2;;LA COSTRUZIONE, LA RISTRUTTURAZIONE, L'ACQUISTO, LA LOCAZIONE E LA RELATIVA AMMINISTRAZIONE DI IMMOBILI PROPRI AD USO CIVILE E INDUSTRIALE, LA VENDITA E LA PERMUTA DEGLI STESSI.;41.2;Costruzione di edifici;VIA ROMA, 89, 35010 MASSANZAGO PD;;;;;;;;;;
04072960281;SEDE;IMPRESA INDIVIDUALE;FATTORETTO.ANDREA@PEC.BUFFETTI.IT;13/03/2006;FATTORETTO ANDREA;35010;MASSANZAGO;0-2;; LAVORI DI SCAVO CONTO TERZI (DAL 10.01.2006);43.11;Lavori di costruzione specializzati;VIA G. TONIOLO, 17/6, 35010 MASSANZAGO PD;;;;;;;;;;
02259680284;SEDE;SOCIETA' IN NOME COLLETTIVO;;17/02/1989;FAVARETTO ANGELO S.N.C. DI FAVARETTO CLAUDIO & C.;35010;MASSANZAGO;0-2;049/5797160;IMPRESA EDILE (DAL 28/3/1989).;41.2;Costruzione di edifici;VIALE ROMA, 76/A, 35010 MASSANZAGO PD;;;;;;;;;;
03385830272;SEDE;IMPRESA INDIVIDUALE;;29/04/2004;FLY IMPIANTI DI COLORIO NICOLA;35010;MASSANZAGO;0-2;; INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI)(LETT.A),IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, ANTENNE, IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE (LETT.B)(DAL 01.03.2004 );43.21.01;Lavori di costruzione specializzati;VIA CAVINAZZO, 7/E, 35010 MASSANZAGO PD;;;;;;;;;;
00508460284;SEDE;IMPRESA INDIVIDUALE;;26/10/1978;FRASSON GIUSEPPE;35010;MASSANZAGO;0-2;049/5797159;INSTALLAZIONE IMPIANTI ELETTRICI (DAL 08.09.1975), IDRAULICO (DAL 01.01.1989), MONTAGGIO CABLAGGI ELETTRICI (DAL 17.01.1998);43.21;Lavori di costruzione specializzati;VIA BIGOLO, 14, 35010 MASSANZAGO PD;;;;;;;;;;
02597660287;SEDE;SOCIETA' IN NOME COLLETTIVO;;31/03/1995;GALLO S.N.C. DI GALLO PAOLO E LUCA;35010;MASSANZAGO;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: IMPIANTI IDRO-SANITARI (DAL 13.06.1995), IMPIANTI ELETTRICI E RISCALDAMENTO CLIMATIZZAZIONE E SPEGNIMENTO INCENDI (DAL 04.08.1995);43.22;Lavori di costruzione specializzati;VIA STRADONA, 60, 35010 MASSANZAGO PD;;;;;;;;;;
01039790280;SEDE;IMPRESA INDIVIDUALE;;09/03/1982;GERON SERGIO;35010;MASSANZAGO;;;IMPRESA EDILE, RIVESTIMENTI PLASTICI (DAL 19.1.1982);43.3;Lavori di costruzione specializzati;VIALE ROMA, 26/B, 35010 MASSANZAGO PD;;;;;;;;;;
00213940281;SEDE;IMPRESA INDIVIDUALE;;26/05/1993;GIACOMELLI FEDERICO;35010;MASSANZAGO;0-2;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;41.2;Costruzione di edifici;VIALE ROMA, 49, 35010 MASSANZAGO PD;;;;;;;;;;
02476450289;SEDE;IMPRESA INDIVIDUALE;;02/02/2018;GUMIERO MAURO;35010;MASSANZAGO;;;COSTRUZIONI DI EDIFICI RESIDENZIALI E NON (DAL 18/01/2022);41.2;Costruzione di edifici;VIA CORNARA, 35/C, 35010 MASSANZAGO PD;;;;;;;;;;
04593720289;SEDE;IMPRESA INDIVIDUALE;;12/03/2014;GUSA ALEXEI;35010;MASSANZAGO;0-2;;POSA IN OPERA DI INFISSI, ARREDI, CONTROSOFFITTI, PARETI MOBILI E SIMILI (DAL  1 1.03.2014);43.32.02;Lavori di costruzione specializzati;VIA DEI FAVERI, 1, 35010 MASSANZAGO PD;;;;;;;;;;
05348430280;SEDE;IMPRESA INDIVIDUALE;;18/02/2021;HASANAJ ROXHERS;35010;MASSANZAGO;0-2;;POSA IN OPERA DI INFISSI, ARREDI, CONTROSOFFITTI, PARETI MOBILI E SIMILI ULTERIORI SPECIFICHE: COMPLETAMENTI DI INTERNI COME CONTROSOFFITTI, PARETI MOBILI ECCETERA.;43.32.02;Lavori di costruzione specializzati;VIA MARCONI, 18, 35010 MASSANZAGO PD;;;;;;;;;;
04340680281;SEDE;IMPRESA INDIVIDUALE;;20/02/2009;HASANI EDMOND;35010;MASSANZAGO;0-2;; POSA MASSETTI PER PAVIMENTI (DAL 02.01.2009);43.39.09;Lavori di costruzione specializzati;VIA MOLINO BAGLIONI, 21, 35010 MASSANZAGO PD;;;;;;;;;;
04294140282;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;15/04/2008;IDROLINE SRL;35010;MASSANZAGO;3-9;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: LETT. D) IMPIANTI IDRICI E SANITARI DI QUALSIASI NATURA O SPECIE, LETT. E) IMPIANTI PER LA DISTRIBUZIONE E L'UTILIZZAZIONE DI GAS DI QUALSIASI TIPO, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. C) IMPIANTI DI RISCALDAMENTO, DI CLIMATIZZAZIONE, DI CONDIZIONAMENTO DI QUALSIASI NATURA O SPECIE, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E DELLE CONDENSE, E DI VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. G) IMPIANTI DI PROTEZIONE ANTINCENDIO - D.M. 37/2008. (DAL 11/04/2008);43.22.01;Lavori di costruzione specializzati;VIA ROMA, 3/C, 35010 MASSANZAGO PD;;;;;;;;;;
04294140282;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/05/2015;IDROLINE SRL;35012;CAMPOSAMPIERO;3-9;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. C) IMPIANTI DI RISCALDAMENTO, DI CLIMATIZZAZIONE, DI CONDIZIONAMENTO DI QUALSIASI NATURA O SPECIE, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E DELLE CONDENSE, E DI VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. D) IMPIANTI IDRICI E SANITARI DI QUALSIASI NATURA O SPECIE, LETT. E) IMPIANTI PER LA DISTRIBUZIONE E L'UTILIZZAZIONE DI GAS DI QUALSIASI TIPO, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. G) IMPIANTI DI PROTEZIONE ANTINCENDIO (DAL 01/05/2015);43.22.01;Lavori di costruzione specializzati;VIA SOLIGO GUERRINO, 23/A, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04583120284;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;27/07/2011;IDRONICA S.R.L.;35010;MASSANZAGO;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. A) IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE, UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI DI PROTEZIONE CONTRO LE SCARICHE ATMOSFERICHE, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE, LETT. B) IMPIANTI RADIOTELEVISIVI, LE ANTENNE E GLI IMPIANTI ELETTRONICI IN GENERE, LETT. G) IMPIANTI DI PROTEZIONE ANTINCENDIO (DAL 02/08/2011);43.21.01;Lavori di costruzione specializzati;VIA MALCANTON, 1/A, 35010 MASSANZAGO PD;;;;;;;;;;
03791030285;SEDE;SOCIETA' IN NOME COLLETTIVO;;04/02/2003;IDROSISTEM S.N.C. DI COMELATO LUCA & C.;35010;MASSANZAGO;0-2;;MANUTENZIONE ED INSTALLAZIONE DI IMPIANTI IDRAULICO SANITARI INDUSTRIALI SU EDIFICI AD USO NON CIVILE (NO LEGGE 46/90), MONTAGGIO E/O MODIFICA DI PRODOTTI DI CARPENTERIA LEGGERA (DAL 22.01.2003);43.22.01;Lavori di costruzione specializzati;VIA ROMA, 118, 35010 MASSANZAGO PD;;;;;;;;;;
03670930282;SEDE;SOCIETA' IN NOME COLLETTIVO;;12/11/2001;IMMOBILIARE ESTENDE S.N.C. DI CAMPELLO DENIS & C.;35010;MASSANZAGO;;; IMPRESA IMMOBILIARE DI COSTRUZIONE E GESTIONE DI BENI IMMOBILI PROPRI (DAL 09.10.2001).;41.1;Costruzione di edifici;VIA MARCONI, 27, 35010 MASSANZAGO PD;;;;;;;;;;
04580150284;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;14/07/2011;IMMOBILIARE LA PIAZZA SRL;35010;MASSANZAGO;;;COSTRUZIONE, COMPRAVENDITA, LOCAZIONE PERMUTA DI TERRENI E FABBRICATI SIA CIVILI CHE INDUSTRIALI;41.2;Costruzione di edifici;VIALE ROMA, 76/A, 35010 MASSANZAGO PD;;;;;;;;;;
01570810281;SEDE;IMPRESA INDIVIDUALE;;11/06/1982;INTO-RE DI GRIGGIO LUIGINO;35010;MASSANZAGO;0-2;049/9360124;ATTIVITA': INTONACI, RESTAURI EDILI (DAL 15.2.1982);41.2;Costruzione di edifici;VIA G. MARCONI, 58/A, 35010 MASSANZAGO PD;;;;;;;;;;
03391380288;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;13/12/2010;ISONOVA SAS DI MEGGIORINI MARCO & C.;35010;MASSANZAGO;0-2;;ESECUZIONE DI LAVORI DI EDILIZIA IN GENERE, DI RISTRUTTURAZIONI DI IMMOBILI CIVILI, INDUSTRIALI COMMERCIALI E IN GENERALE DI TUTTI GLI IMMOBILI;41.2;Costruzione di edifici;VIA ROMA, 3/C, 35010 MASSANZAGO PD;;;;;;;;;;
05328060289;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;19/11/2020;ITAL COPERTURE S.R.L. SEMPLIFICATA;35010;MASSANZAGO;0-2;;LAVORI EDILI IN GENERE;43.39.01;Lavori di costruzione specializzati;VIA DE FAVERI, 1, 35010 MASSANZAGO PD;;;;;;;;;;
04143320283;SEDE;IMPRESA INDIVIDUALE;;19/10/2006;KOLA ALTIN;35010;MASSANZAGO;0-2;; POSA MASSETTI PER PAVIMENTI (DAL 11.09.2006);43.39.09;Lavori di costruzione specializzati;VIA DELLA PIEVE, 42/5, 35010 MASSANZAGO PD;;;;;;;;;;
04288390281;SEDE;IMPRESA INDIVIDUALE;;14/05/2008;KOLA ANTON;35010;MASSANZAGO;0-2;; LAVORI DI COMPLETAMENTO DEGLI EDIFICI (DAL 19.03.2008);43.3;Lavori di costruzione specializzati;VIA DELLA PIEVE, 42/5, 35010 MASSANZAGO PD;;;;;;;;;;
04683160271;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;05/10/2021;L.G. AUTOMATION S.A.S. DI NIERO LUCA & C.;35010;MASSANZAGO;;; INSTALLAZIONE DI IMPIANTI ELETTRICI ED ELETTRONICI IN EDIFICI O IN ALTRE OPERE DI COSTRUZIONE (INCLUSA MANUTENZIONE E RIPARAZIONE) (DAL 05/10/2021);43.21.01;Lavori di costruzione specializzati;VIA CAVINELLO, 24, 35010 MASSANZAGO PD;;;;;;;;;;
05272170282;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;28/01/2020;LG QUARESIMIN COSTRUZIONI S.R.L.;35010;MASSANZAGO;;;COSTRUZIONE E COMMERCIALIZZAZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI.;41.2;Costruzione di edifici;VIA PICCHINI, 8, 35010 MASSANZAGO PD;;;;;;;;;;
05156390287;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;07/08/2018;M. COLOR & 2G SRL;35010;MASSANZAGO;0-2;;POSA IN OPERA DI INFISSI, ARREDI, CONTROSOFFITTI, PARETI MOBILI E SIMILI;43.32.02;Lavori di costruzione specializzati;VIALE ROMA, 50, 35010 MASSANZAGO PD;;;;;;;;;;
